Date	ATRCT	AVBLS	ETRAV	NADDU	NTRAN	NTRBL	NTREP	TOUTV
2010-01-31	-1.07828703976404	-0.793145231061966	-0.528392811360285	-0.771931875260524	-0.848640239963189	-0.832363807728092	-0.734065686453965	-0.457045747071922
2010-02-01	-1.07828703976404	-0.793085712902542	-0.524712986938263	-0.772153045218409	-0.849067872146755	-0.832363807728092	-0.734508367205522	-0.456892414312421
2010-02-02	-1.07828703976404	-0.793242356200755	-0.534175392594891	-0.772615491493988	-0.85002495370045	-0.832363807728092	-0.735499128887579	-0.459170501025008
2010-02-03	-1.07828703976404	-0.793169955413004	-0.529444189766577	-0.771590067143792	-0.847907156219933	-0.832363807728092	-0.733306805165581	-0.456366701994132
2010-02-04	-1.07828703976404	-0.793207961112326	-0.532948784454217	-0.771670492583023	-0.848131154030372	-0.832363807728092	-0.733538685559254	-0.457023846772929
2010-02-05	-1.07828703976404	-0.79253028319162	-0.485924132935464	-0.771529748064368	-0.847825702470682	-0.832363807728092	-0.733222485022427	-0.450847160745692
2010-02-06	-1.07828703976404	-0.79317657578325	-0.529619419500959	-0.77210277931889	-0.848762420587065	-0.832363807728092	-0.734192166668695	-0.457527650030354
2010-02-07	-1.07828703976404	-0.793179239550125	-0.531364707655403	-0.771911768900716	-0.848640239963189	-0.832363807728092	-0.734065686453965	-0.457352850684523
2010-02-08	-1.07828703976404	-0.792829516449117	-0.509629211402661	-0.771821290281581	-0.848416242152749	-0.832363807728092	-0.733833806060292	-0.454569203959181
2010-02-09	-1.07828703976404	-0.79322715226034	-0.533474473657363	-0.77192182208062	-0.848619876525876	-0.832363807728092	-0.734044606418176	-0.457615268750069
2010-02-10	-1.07828703976404	-0.789244010126852	-0.355441063525255	-0.772384268356199	-0.849536231204946	-0.832363807728092	-0.734993208028656	-0.436433443258995
2010-02-11	-1.07828703976404	-0.793181715238014	-0.531371716844779	-0.77223347065764	-0.849230779645256	-0.832363807728092	-0.73467700749183	-0.458031457668714
2010-02-12	-1.07828703976404	-0.792946181947768	-0.503247344476468	-0.772092726138986	-0.848986418397504	-0.832363807728092	-0.734424047062368	-0.454307662080832
2010-02-13	-1.07828703976404	-0.793115344049242	-0.526468788876771	-0.771771024382062	-0.848294061528873	-0.832363807728092	-0.733707325845561	-0.456410949447588
2010-02-14	-1.07828703976404	-0.79282065391222	-0.465835796185912	-0.771891662540908	-0.848538422776625	-0.832363807728092	-0.733960286275023	-0.446739809831322
2010-02-15	-1.07828703976404	-0.793005871995466	-0.523433809877274	-0.772092726138986	-0.848966054960192	-0.832363807728092	-0.73440296702658	-0.456826700272635
2010-02-16	-1.07828703976404	-0.793071107630503	-0.527117138893984	-0.772183204758121	-0.849210416207943	-0.832363807728092	-0.734655927456041	-0.457505754112297
2010-02-17	-1.07828703976404	-0.793137129766646	-0.406257686496034	-0.771620226683503	-0.847947883094558	-0.832363807728092	-0.733348965237158	-0.433729034522828
2010-02-18	-1.07828703976404	-0.793103751070343	-0.508195832175416	-0.771690598942831	-0.848131154030372	-0.832363807728092	-0.733538685559254	-0.453995853342982
2010-02-19	-1.07828703976404	-0.793175351750425	-0.531722176313543	-0.772183204758121	-0.849190052770631	-0.832363807728092	-0.734634847420253	-0.458009561750658
2010-02-20	-1.07828703976404	-0.793226366369866	-0.534000162860509	-0.771791130741869	-0.848355151840811	-0.832363807728092	-0.733770565952927	-0.457396208807974
2010-02-21	-1.07828703976404	-0.793141934336819	-0.528732757044986	-0.771851449821293	-0.848477332464687	-0.832363807728092	-0.733897046167657	-0.456906945877086
2010-02-22	-1.07828703976404	-0.792325697612525	-0.465657061856843	-0.771409109905522	-0.847601704660243	-0.832363807728092	-0.732990604628754	-0.448108637661004
2010-02-23	-1.07828703976404	-0.793237433356278	-0.534000162860509	-0.77150964170456	-0.847784975596057	-0.832363807728092	-0.73318032495085	-0.456760986232849
2010-02-24	-1.07828703976404	-0.792881790041081	-0.515601040750399	-0.772082672959082	-0.848925328085566	-0.832363807728092	-0.734360806955003	-0.455797180315985
2010-02-25	-1.07828703976404	-0.793179937990881	-0.531722176313543	-0.772535066054757	-0.849862046201949	-0.832363807728092	-0.735330488601271	-0.458732407426434
2010-02-26	-1.07828703976404	-0.792680785717404	-0.488047917316174	-0.772273683377256	-0.849332596831819	-0.832363807728092	-0.734782407670772	-0.449423356550326
2010-02-27	-1.07828703976404	-0.793198916220123	-0.532598324985453	-0.772273683377256	-0.849332596831819	-0.832363807728092	-0.734782407670772	-0.458293875734261
2010-02-28	-1.07828703976404	-0.792828869937058	-0.515776270484781	-0.772384268356199	-0.849556594642259	-0.832363807728092	-0.735014288064445	-0.456410949447588
2010-03-01	-1.07828703976404	-0.793172756193626	-0.530670797907251	-0.772163098398313	-0.84910859902138	-0.832363807728092	-0.734550527277099	-0.45776860150957
2010-03-02	-1.07828703976404	-0.793065174568182	-0.525063446407027	-0.772002247519851	-0.848762420587065	-0.832363807728092	-0.734192166668695	-0.456848604952563
2010-03-03	-1.07828703976404	-0.793216798938731	-0.533299243922981	-0.772535066054757	-0.849841682764636	-0.832363807728092	-0.735309408565483	-0.458929549545792
2010-03-04	-1.07828703976404	-0.792805201242524	-0.4980780673122	-0.772163098398313	-0.84910859902138	-0.832363807728092	-0.734550527277099	-0.453781949762542
2010-03-05	-1.07828703976404	-0.79188016164352	-0.467062404326586	-0.772253577017448	-0.849291869957194	-0.832363807728092	-0.734740247599195	-0.45005815417466
2010-03-06	-1.07828703976404	-0.792917930432193	-0.451305746610957	-0.772163098398313	-0.849088235584067	-0.832363807728092	-0.734529447241311	-0.447912638965938
2010-03-07	-1.07828703976404	-0.792810161837103	-0.507698179729771	-0.772263630197352	-0.849291869957194	-0.832363807728092	-0.734740247599195	-0.455161944598052
2010-03-08	-1.07828703976404	-0.792401031854925	-0.502595489864567	-0.772605438314084	-0.850045317137763	-0.832363807728092	-0.735520208923367	-0.455339293648627
2010-03-09	-1.07828703976404	-0.792904822282392	-0.520157013844331	-0.772545119234661	-0.849882409639262	-0.832363807728092	-0.73535156863706	-0.457286698551138
2010-03-10	-1.07828703976404	-0.793151753413669	-0.529440685171889	-0.772504906515046	-0.849821319327324	-0.832363807728092	-0.735288328529694	-0.458403837227503
2010-03-11	-1.07828703976404	-0.792845030410685	-0.518926901108969	-0.772484800155238	-0.849780592452698	-0.832363807728092	-0.735246168458117	-0.457133370172573
2010-03-12	-1.07828703976404	-0.793213533109958	-0.533299243922981	-0.772846714631778	-0.850493312758642	-0.832363807728092	-0.735983969710713	-0.459586689943654
2010-03-13	-1.07828703976404	-0.793089230760955	-0.527516662688375	-0.772434534255718	-0.849658411828822	-0.832363807728092	-0.735119688243387	-0.457987648308857
2010-03-14	-1.07828703976404	-0.793179336455496	-0.528743270829049	-0.772766289192547	-0.85033040526014	-0.832363807728092	-0.735815329424405	-0.458863835506006
2010-03-15	-1.07828703976404	-0.793197056702069	-0.534150860432077	-0.772726076472931	-0.850310041822828	-0.832363807728092	-0.735794249388617	-0.45952009971667
2010-03-16	-1.07828703976404	-0.793222056450035	-0.533649703391745	-0.772655704213604	-0.850106407449701	-0.832363807728092	-0.735583449030732	-0.459236215064794
2010-03-17	-1.07828703976404	-0.793004443558669	-0.526637009421777	-0.772766289192547	-0.85033040526014	-0.832363807728092	-0.735815329424405	-0.45864435061312
2010-03-18	-1.07828703976404	-0.793192323917681	-0.533334289869857	-0.772404374716007	-0.849638048391509	-0.832363807728092	-0.735098608207598	-0.458719264618476
2010-03-19	-1.07828703976404	-0.792396151757509	-0.503264867449907	-0.772635597853796	-0.849984226825825	-0.832363807728092	-0.735456968816002	-0.45550365760494
2010-03-20	-1.07828703976404	-0.792958956628506	-0.520626629532475	-0.771992194339947	-0.848782784024377	-0.832363807728092	-0.734213246704484	-0.456280835648811
2010-03-21	-1.07828703976404	-0.793128307933311	-0.528683692719359	-0.772122885678698	-0.849027145272129	-0.832363807728092	-0.734466207133945	-0.457220108324155
2010-03-22	-1.07828703976404	-0.793071747679911	-0.524888216672645	-0.772193257938025	-0.849128962458693	-0.832363807728092	-0.734571607312887	-0.45724288919128
2010-03-23	-1.07828703976404	-0.793006778393113	-0.52119787846656	-0.771911768900716	-0.848538422776625	-0.832363807728092	-0.733960286275023	-0.456164920463564
2010-03-24	-1.07828703976404	-0.793108871438555	-0.529493254092204	-0.772203311117929	-0.84910859902138	-0.832363807728092	-0.734550527277099	-0.457866585523827
2010-03-25	-1.07828703976404	-0.792062565094844	-0.448312822747713	-0.772072619779178	-0.848904964648253	-0.832363807728092	-0.734339726919215	-0.447473401943071
2010-03-26	-1.07828703976404	-0.793048968688297	-0.525406896686416	-0.771992194339947	-0.848579149651251	-0.832363807728092	-0.7340024463466	-0.456870071538894
2010-03-27	-1.07828703976404	-0.793020595422483	-0.519368480039612	-0.772203311117929	-0.849210416207943	-0.832363807728092	-0.734655927456041	-0.456607653473348
2010-03-28	-1.07828703976404	-0.79318500276718	-0.527516662688375	-0.772062566599274	-0.848884601210941	-0.832363807728092	-0.734318646883426	-0.457199079831423
2010-03-29	-1.07828703976404	-0.792990046380229	-0.521383621985005	-0.772042460239467	-0.848742057149752	-0.832363807728092	-0.734171086632907	-0.456476225393775
2010-03-30	-1.07828703976404	-0.793200380783117	-0.532247865516689	-0.771891662540908	-0.848497695902	-0.832363807728092	-0.733918126203446	-0.45741812663071
2010-03-31	-1.07828703976404	-0.793170647343977	-0.530495568172869	-0.771941928440428	-0.848579149651251	-0.832363807728092	-0.7340024463466	-0.457286698551138
2010-04-01	-1.07828703976404	-0.793143565691173	-0.529013124619997	-0.772082672959082	-0.848884601210941	-0.832363807728092	-0.734318646883426	-0.45749514348534
2010-04-02	-1.07828703976404	-0.793112610716243	-0.529268960032195	-0.772514959694949	-0.849760229015386	-0.832363807728092	-0.735225088422329	-0.458425741907431
2010-04-03	-1.07828703976404	-0.793131749415924	-0.528315710277157	-0.772303842916968	-0.849434414018383	-0.832363807728092	-0.734887807849714	-0.457889743151448
2010-04-04	-1.07828703976404	-0.793058255994429	-0.526791211588033	-0.772313896096872	-0.849352960269132	-0.832363807728092	-0.73480348770656	-0.457680982789855
2010-04-05	-1.07828703976404	-0.792894689717072	-0.519421048959927	-0.772273683377256	-0.849271506519881	-0.832363807728092	-0.734719167563406	-0.456763290605177
2010-04-06	-1.07828703976404	-0.792354630404092	-0.498060544338761	-0.77228373655716	-0.849352960269132	-0.832363807728092	-0.73480348770656	-0.453679676811955
2010-04-07	-1.07828703976404	-0.792876383718089	-0.514903626407559	-0.772002247519851	-0.848701330275127	-0.832363807728092	-0.73412892656133	-0.455642471942584
2010-04-08	-1.07828703976404	-0.792973462781895	-0.522827514996313	-0.771941928440428	-0.848680966837814	-0.832363807728092	-0.734107846525542	-0.456481158327695
2010-04-09	-1.07828703976404	-0.793027866103382	-0.525729319397678	-0.772132938858602	-0.849067872146755	-0.832363807728092	-0.734508367205522	-0.457276179923836
2010-04-10	-1.07828703976404	-0.792067421541227	-0.45413745911857	-0.771006982709366	-0.846929711228925	-0.832363807728092	-0.732294963447736	-0.438977452785917
2010-04-11	-1.07828703976404	-0.7928142980916	-0.497682048112496	-0.771338737646194	-0.847398070287116	-0.832363807728092	-0.73277980427087	-0.452346181230999
2010-04-12	-1.07828703976404	-0.792570469533073	-0.451400370667523	-0.771439269445233	-0.847418433724429	-0.832363807728092	-0.732800884306658	-0.44310797008978
2010-04-13	-1.07828703976404	-0.792972440889819	-0.522690835803495	-0.772213364297833	-0.849047508709442	-0.820069138548542	-0.734487287169734	-0.45720915598419
2010-04-14	-1.07828703976404	-0.79284946029928	-0.516130234548233	-0.771700652122734	-0.848232971216935	-0.804700802074104	-0.733644085738196	-0.455596844494293
2010-04-15	-1.07828703976404	-0.790850035220974	-0.373615891575355	-0.771258312206963	-0.847072255290113	-0.832363807728092	-0.732442523698255	-0.412033329621562
2010-04-16	-1.07828703976404	-0.792677733547504	-0.507221554852252	-0.771720758482542	-0.848151517467685	-0.832363807728092	-0.733559765595042	-0.450044297274137
2010-04-17	-1.07828703976404	-0.792796018522522	-0.506643296728791	-0.771670492583023	-0.847988609969183	-0.832363807728092	-0.733391125308735	-0.454223732109217
2010-04-18	-1.07828703976404	-0.787293308343314	-0.50322982150303	-0.760511462889706	-0.825690646111812	-0.832363807728092	-0.710308486120394	-0.4511951823004
2010-04-19	-1.07828703976404	-0.779097560818862	-0.502315122289556	-0.751061473780051	-0.806162109728963	-0.832363807728092	-0.690092731799281	-0.443078179725077
2010-04-20	-1.07828703976404	-0.791902136377596	-0.422287702597299	-0.771690598942831	-0.847988609969183	-0.832363807728092	-0.733391125308735	-0.443765465343457
2010-04-21	-1.07828703976404	-0.792963483709713	-0.520349766552151	-0.771620226683503	-0.847805339033369	-0.832363807728092	-0.733201404986639	-0.455574273912094
2010-04-22	-1.07828703976404	-0.7926850796985	-0.45664674891492	-0.771962034800236	-0.848640239963189	-0.832363807728092	-0.734065686453965	-0.448304531213606
2010-04-23	-1.07828703976404	-0.79277199840777	-0.518096312167999	-0.772112832498794	-0.848884601210941	-0.832363807728092	-0.734318646883426	-0.456239221137882
2010-04-24	-1.07828703976404	-0.792275644370798	-0.524306453954497	-0.772193257938025	-0.849027145272129	-0.832363807728092	-0.734466207133945	-0.453614992292126
2010-04-25	-1.07828703976404	-0.792700460579097	-0.507361738639758	-0.772072619779178	-0.848640239963189	-0.832363807728092	-0.734065686453965	-0.453001792682201
2010-04-26	-1.07828703976404	-0.792476339435063	-0.504246153962446	-0.77192182208062	-0.848436605590062	-0.832363807728092	-0.73385488609608	-0.454476109069484
2010-04-27	-1.07828703976404	-0.792741351728747	-0.48720681459114	-0.7718715561811	-0.848334788403499	-0.832363807728092	-0.733749485917138	-0.452492232874891
2010-04-28	-1.07828703976404	-0.7926356064256	-0.510452791154256	-0.771911768900716	-0.848456969027375	-0.832363807728092	-0.733875966131869	-0.455152363491051
2010-04-29	-1.07828703976404	-0.792823829296204	-0.515152452630381	-0.772153045218409	-0.848904964648253	-0.832363807728092	-0.734339726919215	-0.456416631521561
2010-04-30	-1.07828703976404	-0.792929473592226	-0.417640610041488	-0.772243523837544	-0.849230779645256	-0.832363807728092	-0.73467700749183	-0.444336511587326
2010-05-01	-1.07828703976404	-0.792955586040997	-0.507263609988504	-0.772223417477737	-0.84910859902138	-0.832363807728092	-0.734550527277099	-0.444168160979266
2010-05-02	-1.07828703976404	-0.793015322544972	-0.526363651036141	-0.772132938858602	-0.848904964648253	-0.832363807728092	-0.734339726919215	-0.456847290671768
2010-05-03	-1.07828703976404	-0.792729371704515	-0.507354729450382	-0.772253577017448	-0.849128962458693	-0.832363807728092	-0.734571607312887	-0.455380553303741
2010-05-04	-1.07828703976404	-0.792653253027377	-0.513288008256557	-0.772555172414565	-0.849841682764636	-0.832363807728092	-0.735309408565483	-0.45675923823939
2010-05-05	-1.07828703976404	-0.791848221655544	-0.443133031799381	-0.772323949276776	-0.849027145272129	-0.832363807728092	-0.734466207133945	-0.446156571442604
2010-05-06	-1.07828703976404	-0.792562391468366	-0.500881743062311	-0.772374215176295	-0.849393687143758	-0.832363807728092	-0.734845647778137	-0.454789578182072
2010-05-07	-1.07828703976404	-0.791918381988789	-0.401449382584592	-0.772504906515046	-0.849536231204946	-0.832363807728092	-0.734993208028656	-0.44057561385258
2010-05-08	-1.07828703976404	-0.792966306196408	-0.522922139052879	-0.772404374716007	-0.849454777455696	-0.832363807728092	-0.734908887885502	-0.457610887814083
2010-05-09	-1.07828703976404	-0.791476103269098	-0.453646815862301	-0.772173151578217	-0.848986418397504	-0.832363807728092	-0.734424047062368	-0.448393985545499
2010-05-10	-1.07828703976404	-0.792715392564722	-0.513319549608745	-0.772494853335142	-0.849638048391509	-0.832363807728092	-0.735098608207598	-0.456654674059283
2010-05-11	-1.07828703976404	-0.792641756328116	-0.517178108359837	-0.772695916933219	-0.850106407449701	-0.832363807728092	-0.735583449030732	-0.457627859560092
2010-05-12	-1.07828703976404	-0.792809025063801	-0.501056972796693	-0.772705970113123	-0.849923136513887	-0.832363807728092	-0.735393728708637	-0.455402896077268
2010-05-13	-1.07828703976404	-0.792379122237533	-0.463634910722074	-0.772514959694949	-0.849576958079572	-0.832363807728092	-0.735035368100233	-0.450596961110611
2010-05-14	-1.07828703976404	-0.792517529975175	-0.49200460471852	-0.772575278774373	-0.849902773076574	-0.832363807728092	-0.735372648672848	-0.452084192497179
2010-05-15	-1.07828703976404	-0.776055382703932	-0.52100512575874	-0.772726076472931	-0.850106407449701	-0.832363807728092	-0.735583449030732	-0.458219824773293
2010-05-16	-1.07828703976404	-0.792830980946929	-0.524751537479827	-0.772937193250913	-0.850513676195954	-0.832363807728092	-0.736005049746501	-0.459000240328858
2010-05-17	-1.07828703976404	-0.792648582139589	-0.500457687105107	-0.772454640615526	-0.849393687143758	-0.832363807728092	-0.734845647778137	-0.454900192434776
2010-05-18	-1.07828703976404	-0.792669280948126	-0.506222745366275	-0.771992194339947	-0.848497695902	-0.832363807728092	-0.733918126203446	-0.455041030764845
2010-05-19	-1.07828703976404	-0.792385213722943	-0.485934646719527	-0.771951981620332	-0.848599513088563	-0.832363807728092	-0.734023526382388	-0.451145279058586
2010-05-20	-1.07828703976404	-0.792853671740242	-0.520549528449347	-0.771901715720812	-0.848416242152749	-0.832363807728092	-0.733833806060292	-0.45641271496479
2010-05-21	-1.07828703976404	-0.792702487651796	-0.512569566345591	-0.771861503001197	-0.848232971216935	-0.832363807728092	-0.733644085738196	-0.455484837103945
2010-05-22	-1.07828703976404	-0.792735060099706	-0.372161484779985	-0.771861503001197	-0.848294061528873	-0.832363807728092	-0.733707325845561	-0.437600196035399
2010-05-23	-1.07828703976404	-0.791761082512833	-0.409250610359278	-0.771037142249078	-0.846807530605049	-0.832363807728092	-0.732168483233005	-0.435385462038101
2010-05-24	-1.07828703976404	-0.79260599889349	-0.506765957542859	-0.771529748064368	-0.84758134122293	-0.832363807728092	-0.732969524592966	-0.454633603718171
2010-05-25	-1.07828703976404	-0.79275216296899	-0.505437716156243	-0.771449322625137	-0.847479524036367	-0.832363807728092	-0.732864124414024	-0.453935282522044
2010-05-26	-1.07828703976404	-0.792692829014217	-0.488075954073675	-0.771479482164849	-0.847642431534868	-0.832363807728092	-0.733032764700331	-0.451739557405989
2010-05-27	-1.07828703976404	-0.79235909518146	-0.494794262089881	-0.771499588524657	-0.847255526225927	-0.832363807728092	-0.732632244020351	-0.453063265975953
2010-05-28	-1.07828703976404	-0.792886779872319	-0.488289734349621	-0.771449322625137	-0.847520250910992	-0.832363807728092	-0.732906284485601	-0.443637638393265
2010-05-29	-1.07828703976404	-0.792571541602165	-0.482037537426872	-0.771449322625137	-0.84758134122293	-0.832363807728092	-0.732969524592966	-0.444373837161925
2010-05-30	-1.07828703976404	-0.792547803145826	-0.490042031693441	-0.772062566599274	-0.848843874336315	-0.832363807728092	-0.734276486811849	-0.448901714121567
2010-05-31	-1.07828703976404	-0.792850572452703	-0.522340376334731	-0.771982141160043	-0.848701330275127	-0.832363807728092	-0.73412892656133	-0.456975214002551
2010-06-01	-1.07828703976404	-0.792443713236891	-0.507918969195092	-0.772384268356199	-0.849291869957194	-0.832363807728092	-0.734740247599195	-0.456085441522911
2010-06-02	-1.07828703976404	-0.792660786609679	-0.500864220088873	-0.772253577017448	-0.849210416207943	-0.832363807728092	-0.734655927456041	-0.455182986233591
2010-06-03	-1.07828703976404	-0.7922744883935	-0.505258981827174	-0.771851449821293	-0.848456969027375	-0.832363807728092	-0.733875966131869	-0.455046182745565
2010-06-04	-1.07828703976404	-0.792494546357155	-0.456163114848026	-0.772132938858602	-0.848843874336315	-0.832363807728092	-0.734276486811849	-0.444869158927281
2010-06-05	-1.07828703976404	-0.792757951696085	-0.518579946234893	-0.772263630197352	-0.849088235584067	-0.832363807728092	-0.734529447241311	-0.457286698551138
2010-06-06	-1.07828703976404	-0.792616854539196	-0.514199202875343	-0.772112832498794	-0.848823510899003	-0.832363807728092	-0.734255406776061	-0.455862894355771
2010-06-07	-1.07828703976404	-0.79184931874191	-0.461970228245445	-0.772022353879659	-0.848619876525876	-0.832363807728092	-0.734044606418176	-0.449815752605633
2010-06-08	-1.07828703976404	-0.792427002761633	-0.464251719387099	-0.771841396641389	-0.848395878715437	-0.832363807728092	-0.733812726024504	-0.450057803699781
2010-06-09	-1.07828703976404	-0.792791501285147	-0.473696602070289	-0.771982141160043	-0.848864237773628	-0.832363807728092	-0.734297566847638	-0.438290539547096
2010-06-10	-1.07828703976404	-0.792549920593334	-0.424860075098026	-0.771851449821293	-0.848355151840811	-0.832363807728092	-0.733770565952927	-0.438669902317846
2010-06-11	-1.07828703976404	-0.792480725378389	-0.507932987573843	-0.77150964170456	-0.847866429345307	-0.832363807728092	-0.733264645094004	-0.449968344986952
2010-06-12	-1.07828703976404	-0.792148018691817	-0.506846563220675	-0.771851449821293	-0.848314424966186	-0.832363807728092	-0.73372840588135	-0.452687587572368
2010-06-13	-1.07828703976404	-0.792637472612235	-0.511598793617114	-0.7718715561811	-0.848416242152749	-0.832363807728092	-0.733833806060292	-0.455646712688619
2010-06-14	-1.07828703976404	-0.791892467307278	-0.485966188071716	-0.771590067143792	-0.847907156219933	-0.832363807728092	-0.733306805165581	-0.440710266301038
2010-06-15	-1.07828703976404	-0.792327343599566	-0.468664004098838	-0.771047195428982	-0.847051891852801	-0.832363807728092	-0.732421443662467	-0.437932599553317
2010-06-16	-1.07828703976404	-0.792603988587009	-0.51512441587288	-0.772072619779178	-0.848925328085566	-0.832363807728092	-0.734360806955003	-0.454750101567904
2010-06-17	-1.07828703976404	-0.792245305090122	-0.438804857360146	-0.771931875260524	-0.848680966837814	-0.832363807728092	-0.734107846525542	-0.443062890258487
2010-06-18	-1.07828703976404	-0.792850835510314	-0.524968822350461	-0.772163098398313	-0.849169689333318	-0.832363807728092	-0.734613767384464	-0.456054945827514
2010-06-19	-1.07828703976404	-0.791864778522667	-0.373423138867535	-0.771891662540908	-0.848477332464687	-0.832363807728092	-0.733897046167657	-0.434473942592228
2010-06-20	-1.07828703976404	-0.792672423628288	-0.487939274880857	-0.771841396641389	-0.848518059339313	-0.832363807728092	-0.733939206239234	-0.447778748800341
2010-06-21	-1.07828703976404	-0.792389645584622	-0.513032172844359	-0.771489535344753	-0.847988609969183	-0.832363807728092	-0.733391125308735	-0.442293781898702
2010-06-22	-1.07828703976404	-0.792298323224203	-0.50622975455565	-0.771529748064368	-0.848131154030372	-0.832363807728092	-0.733538685559254	-0.444910808485698
2010-06-23	-1.07828703976404	-0.792469700062205	-0.508336015962922	-0.771469428984945	-0.847988609969183	-0.832363807728092	-0.733391125308735	-0.443066522054419
2010-06-24	-1.07828703976404	-0.792478257360514	-0.448400437614904	-0.771519694884464	-0.84788679278262	-0.832363807728092	-0.733285725129793	-0.442275697394952
2010-06-25	-1.07828703976404	-0.792523940005743	-0.504007841523686	-0.771760971202158	-0.848294061528873	-0.832363807728092	-0.733707325845561	-0.444700269464095
2010-06-26	-1.07828703976404	-0.79287750321304	-0.452479785831317	-0.772052513419371	-0.848742057149752	-0.832363807728092	-0.734171086632907	-0.439362098965465
2010-06-27	-1.07828703976404	-0.792642423239185	-0.493168130154816	-0.772062566599274	-0.848538422776625	-0.832363807728092	-0.733960286275023	-0.447671534153962
2010-06-28	-1.07828703976404	-0.792622799697743	-0.46616522808655	-0.771861503001197	-0.848110790593059	-0.832363807728092	-0.733517605523465	-0.443300538511969
2010-06-29	-1.07828703976404	-0.791983901891008	-0.430102948750736	-0.771680545762927	-0.847764612158744	-0.832363807728092	-0.733159244915062	-0.436181955628734
2010-06-30	-1.07828703976404	-0.790887639707226	-0.436323604321297	-0.771288471746675	-0.847153709039364	-0.832363807728092	-0.732526843841409	-0.44368690639936
2010-07-01	-1.07828703976404	-0.7898986507061	-0.418716520610594	-0.771459375805041	-0.847357343412491	-0.832363807728092	-0.732737644199293	-0.441521996787029
2010-07-02	-1.07828703976404	-0.79254171196799	-0.463831168024582	-0.771801183921773	-0.848049700281121	-0.832363807728092	-0.7334543654161	-0.445164731916367
2010-07-03	-1.07828703976404	-0.791033343816569	-0.188773053965163	-0.771469428984945	-0.847153709039364	-0.832363807728092	-0.732526843841409	-0.405637478509767
2010-07-04	-1.07828703976404	-0.792556441493298	-0.491538493625063	-0.771801183921773	-0.847927519657245	-0.832363807728092	-0.733327885201369	-0.452745201261516
2010-07-05	-1.07828703976404	-0.79188083764632	-0.356331230575915	-0.771881609361004	-0.847968246531871	-0.832363807728092	-0.733370045272946	-0.436161825227879
2010-07-06	-1.07828703976404	-0.792593683891919	-0.433873892634636	-0.771941928440428	-0.848355151840811	-0.832363807728092	-0.733770565952927	-0.446002498304921
2010-07-07	-1.07828703976404	-0.792057661471222	-0.38663195624525	-0.771881609361004	-0.848660603400501	-0.826216473138317	-0.734086766489753	-0.435421311237273
2010-07-08	-1.07828703976404	-0.792559296892808	-0.518625505965832	-0.771670492583023	-0.848029336843809	-0.829290140433204	-0.733433285380312	-0.452843141466413
2010-07-09	-1.07828703976404	-0.792679457682456	-0.512583584724341	-0.771409109905522	-0.847662794972181	-0.807774469368992	-0.73305384473612	-0.451190188033376
2010-07-10	-1.07828703976404	-0.79250569992621	-0.484164826402269	-0.771660439403119	-0.848070063718434	-0.829290140433204	-0.733475445451888	-0.448764139588807
2010-07-11	-1.07828703976404	-0.792524887360654	-0.466245833764366	-0.771630279863407	-0.847988609969183	-0.829290140433204	-0.733391125308735	-0.447536053708603
2010-07-12	-1.07828703976404	-0.789518461873581	-0.27478632138391	-0.745672969351567	-0.815651471516666	-0.829290140433204	-0.699916028476693	0.628883575043081
2010-07-13	-1.07828703976404	-0.791118822244037	-0.387084048959956	-0.752710195284289	-0.817504544312119	-0.829290140433204	-0.701834311733441	-0.297834656427074
2010-07-14	-1.07828703976404	-0.779981942333776	-0.385293201074572	-0.712628167007485	-0.737679870046459	-0.829290140433204	-0.61920057144276	-0.262047574547071
2010-07-15	-1.07828703976404	-0.788891475272876	-0.340164535281832	-0.753785885534005	-0.816404918697235	-0.826216473138317	-0.700695989800866	-0.414908564194622
2010-07-16	-1.07828703976404	-0.790949254829832	-0.392757987759245	-0.757123541262096	-0.824550293622302	-0.829290140433204	-0.709128004116241	-0.418646076493076
2010-07-17	-1.07828703976404	-0.790127581441384	-0.431539832572668	-0.76853390045301	-0.843508653760396	-0.829290140433204	-0.728753517435278	-0.442671177629193
2010-07-18	-1.07828703976404	-0.790532099635759	-0.447597885431434	-0.768523847273106	-0.84422137406634	-0.829290140433204	-0.729491318687874	-0.443527094235536
2010-07-19	-1.07828703976404	-0.789195214222839	-0.413876675346963	-0.767950816018584	-0.84299956782758	-0.829290140433204	-0.728226516540567	-0.437362306830437
2010-07-20	-1.07828703976404	-0.78834375537048	-0.485493067788885	-0.766432785853097	-0.840148686603806	-0.804700802074104	-0.725275311530186	-0.445563817660925
2010-07-21	-1.07828703976404	-0.790817102584425	-0.468278498683197	-0.768654538611856	-0.843447563448458	-0.832363807728092	-0.728690277327913	-0.446354979652462
2010-07-22	-1.07828703976404	-0.791271636298748	-0.451964610412233	-0.769036559448204	-0.844201010629027	-0.829290140433204	-0.729470238652085	-0.443027851532473
2010-07-23	-1.07828703976404	-0.791633764991938	-0.4793074581652	-0.769378367564936	-0.844934094372283	-0.829290140433204	-0.730229119940469	-0.444587626838029
2010-07-24	-1.07828703976404	-0.791372788677937	-0.433947489123077	-0.769519112083591	-0.845300636243911	-0.777037796420117	-0.730608560584661	-0.444152275705382
2010-07-25	-1.07828703976404	-0.771227381796349	-0.463792617483018	-0.75219748310919	-0.805327208799143	-0.832363807728092	-0.689228450331955	-0.435435982991889
